127.0.0.1 - - [08/Apr/2023:21:29:46 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/navigation.js?v=5.0.4 HTTP/1.1" 200 62816 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:46 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/functions.js?v=5.0.4 HTTP/1.1" 200 178192 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:47 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/page_settings.js?v=5.0.4 HTTP/1.1" 200 1746 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:47 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/indexes.js?v=5.0.4 HTTP/1.1" 200 29855 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:48 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/common.js?v=5.0.4 HTTP/1.1" 200 4662 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:48 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/shortcuts_handler.js?v=5.0.4 HTTP/1.1" 200 3835 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:48 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/drag_drop_import.js?v=5.0.4 HTTP/1.1" 200 14528 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:49 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/vendor/codemirror/lib/codemirror.js?v=5.0.4 HTTP/1.1" 200 395660 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:49 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/vendor/codemirror/addon/runmode/runmode.js?v=5.0.4 HTTP/1.1" 200 2500 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:49 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/vendor/codemirror/mode/sql/sql.js?v=5.0.4 HTTP/1.1" 200 47451 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:49 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/vendor/codemirror/addon/hint/show-hint.js?v=5.0.4 HTTP/1.1" 200 17378 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:49 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/vendor/codemirror/addon/lint/lint.js?v=5.0.4 HTTP/1.1" 200 8610 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:50 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/vendor/codemirror/addon/hint/sql-hint.js?v=5.0.4 HTTP/1.1" 200 9599 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:50 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/console.js?v=5.0.4 HTTP/1.1" 200 57024 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:50 +0800] "GET /phpmyadmin_cc4509414bd9b261/js/codemirror/addon/lint/sql-lint.js?v=5.0.4 HTTP/1.1" 200 1156 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:51 +0800] "GET /phpmyadmin_cc4509414bd9b261/themes/pmahomme/img/logo_right.png HTTP/1.1" 200 4306 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:52 +0800] "GET /phpmyadmin_cc4509414bd9b261/themes/dot.gif HTTP/1.1" 200 43 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:53 +0800] "GET /phpmyadmin_cc4509414bd9b261/themes/pmahomme/css/printview.css?v=5.0.4 HTTP/1.1" 200 1455 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:54 +0800] "GET /phpmyadmin_cc4509414bd9b261/themes/pmahomme/img/s_error.png HTTP/1.1" 200 614 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:54 +0800] "GET /phpmyadmin_cc4509414bd9b261/themes/pmahomme/img/s_notice.png HTTP/1.1" 200 567 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:54 +0800] "GET /phpmyadmin_cc4509414bd9b261/themes/pmahomme/img/b_help.png HTTP/1.1" 200 705 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:29:56 +0800] "GET /phpmyadmin_cc4509414bd9b261/favicon.ico HTTP/1.1" 200 22486 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:30:08 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php HTTP/1.1" 302 5 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:30:10 +0800] "GET /phpmyadmin_cc4509414bd9b261/index.php HTTP/1.1" 200 1876 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:30:19 +0800] "GET /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 1876 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:30:27 +0800] "GET /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 1876 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:30:37 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 1876 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:31:20 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 1876 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:31:28 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 1876 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:35:34 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 860 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:36:17 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 860 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:37:01 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 860 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:39:25 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 860 "-" "BT-Panel"
127.0.0.1 - - [08/Apr/2023:21:40:57 +0800] "POST /phpmyadmin_cc4509414bd9b261/index.php?lang=zh_cn HTTP/1.1" 200 860 "-" "BT-Panel"
128.1.248.99 - - [08/Apr/2023:21:42:41 +0800] "GET /phpmyadmin_cc4509414bd9b261 HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"
